Horodate;Mois;Injection RTE (W);Refoulement RTE (W);Pertes modélisées (W);Consommations totale (W);Consommation HTA télérelevée à courbe de charge (W);Consommation totale profilée (W);Consommation HTA profilée (W);Consommation PME-PMI profilée (W);Consommation professionnelle profilée (W);Consommation résidentielle profilée (W);Production décentralisée totale (W);Production décentralisée télérelevée à courbe de charge (W);Production décentralisée profilée (W);Production photovoltaïque profilée (W);Production autre profilée (W);Température réalisée lissée (°Celcius);Température normale lissée (°Celcius);Production éolienne totale (W);Production photovoltaïque totale (W);Pseudo rayonnement;Consommation HTA totale (W);Soutirage net vers autres GRD (W)
2017-03-10T06:30:00+01:00;3;44946586000.0;390808000.0;3089430920.0;44760947146.0;13090875748.0;31670071398.0;1735974059.0;5693721129.0;4991793259.0;19248582951.0;3752968900.0;3725109333.0;27859567.0;5217544.0;118475.0;10.0;7.3;888412333.0;5260877.0;;14826849807.0;458368834.0
2017-03-10T07:00:00+01:00;3;46930811000.0;376488000.0;3274474761.0;46651601252.0;13619772589.0;33031828663.0;1939193586.0;6101544324.0;4946575141.0;20044515612.0;3842675454.0;3809677000.0;32998454.0;10059725.0;118475.0;9.9;7.2;967451667.0;18525725.0;;15558966175.0;470922440.0
2017-03-10T08:00:00+01:00;3;48111453000.0;410578000.0;3387019372.0;48210287975.0;14564713763.0;33645574212.0;2081563255.0;7243191835.0;5557800505.0;18763018617.0;4371230557.0;4187636333.0;183594224.0;160655309.0;118475.0;9.8;7.2;1025491667.0;510972309.0;;16646277018.0;474798210.0
2017-03-10T15:00:00+01:00;3;38687571000.0;913688000.0;2539434815.0;41082381231.0;13713929595.0;27368451636.0;1724614528.0;6605763787.0;5252710103.0;13785363218.0;6212158457.0;5192019000.0;1020139457.0;997451757.0;118475.0;12.3;9.5;590585667.0;2792022424.0;;15438544123.0;364225410.0
2017-03-10T16:00:00+01:00;3;37284814000.0;737230000.0;2423191695.0;39211569367.0;13240755895.0;25970813472.0;1678248419.0;6451519888.0;5257686211.0;12583358954.0;5445988483.0;4788193667.0;657794816.0;635151514.0;118475.0;12.6;9.6;574232667.0;2016037847.0;;14919004314.0;358811420.0
2017-03-10T17:30:00+01:00;3;37762722000.0;405745000.0;2462506059.0;38695590921.0;12348210237.0;26347380684.0;1534688896.0;5822438936.0;5144593122.0;13845659730.0;4169752928.0;3944587000.0;225165928.0;202020297.0;118475.0;11.9;9.1;630248667.0;647156297.0;;13882899133.0;368632947.0
2017-03-10T18:30:00+01:00;3;42058691000.0;327004000.0;2829304359.0;42289485939.0;11942003228.0;30347482711.0;1419912963.0;5607066381.0;5500621720.0;17819881646.0;3811883972.0;3731332667.0;80551305.0;57017620.0;118475.0;11.4;8.7;810365667.0;78634620.0;;13361916191.0;424780674.0
2017-03-10T19:00:00+01:00;3;45374674000.0;351069000.0;3128918163.0;45365697712.0;11860405068.0;33505292644.0;1385032330.0;5515484821.0;5661770488.0;20943005005.0;3936603258.0;3895962333.0;40640925.0;17154083.0;118475.0;11.2;8.6;988793333.0;17295416.0;;13245437398.0;465592383.0
2017-03-10T21:30:00+01:00;3;40322997000.0;722471000.0;2678204456.0;41265565058.0;10244984172.0;31020580886.0;1260493412.0;4277205512.0;4843903002.0;20638978959.0;4739888638.0;4716676000.0;23212638.0;0.0;118475.0;10.5;7.9;1822145000.0;31667.0;;11505477584.0;396645123.0
2017-03-10T22:00:00+01:00;3;40453492000.0;790132000.0;2689427793.0;41453217096.0;10236866122.0;31216350974.0;1301975023.0;4410585857.0;4885139510.0;20618650584.0;4894593255.0;4871495000.0;23098255.0;0.0;118475.0;10.4;7.9;1983623333.0;28667.0;;11538841145.0;415308366.0
2017-03-10T22:30:00+01:00;3;43221152000.0;743625000.0;2932702552.0;44067807026.0;10139261478.0;33928545548.0;1274209860.0;4239603648.0;4827362523.0;23587369518.0;4978459932.0;4955544000.0;22915932.0;0.0;118475.0;10.5;7.9;2081219000.0;28667.0;;11413471338.0;455477353.0
2017-03-11T00:30:00+01:00;3;39355449000.0;894060000.0;2982727694.0;40215297905.0;9733944931.0;30481352974.0;1198728330.0;3980736954.0;4876999599.0;20424888091.0;5179205662.0;5156175000.0;23030662.0;0.0;118475.0;10.4;7.8;2279469667.0;29667.0;;10932673261.0;442569063.0
2017-03-11T01:00:00+01:00;3;38456180000.0;940555000.0;2898627173.0;39417556527.0;9629282594.0;29788273933.0;1156125562.0;3901641376.0;4661420483.0;20069086512.0;5237397360.0;5214390000.0;23007360.0;0.0;118475.0;10.4;7.8;2332615000.0;25667.0;;10785408156.0;436838660.0
2017-03-11T09:30:00+01:00;3;39010385000.0;650402000.0;2950379167.0;40713993680.0;9876826101.0;30837167579.0;1081759328.0;5540803398.0;5122876555.0;19091728298.0;5733442487.0;4991115000.0;742327487.0;719205449.0;118475.0;9.9;7.5;727332333.0;2099000449.0;;10958585429.0;429052640.0
2017-03-11T13:30:00+01:00;3;34865090000.0;965916000.0;2569345263.0;37368183921.0;9201800462.0;28166383459.0;941505875.0;4645444412.0;4039991895.0;18539441276.0;6397103267.0;5050414667.0;1346688600.0;1323795140.0;118475.0;13.1;9.3;228151000.0;3281440473.0;;10143306337.0;358748083.0
2017-03-11T15:30:00+01:00;3;31274260000.0;753377000.0;2250579129.0;33258322500.0;9009288253.0;24249034247.0;991240252.0;4969893389.0;4146847791.0;14141052816.0;5305190354.0;4467313000.0;837877354.0;814824740.0;118475.0;13.8;9.6;252424333.0;2217109073.0;;10000528505.0;317171724.0
2017-03-11T23:30:00+01:00;3;40719910000.0;744711000.0;3111590053.0;40882271609.0;7993016852.0;32889254757.0;952557504.0;3854808009.0;4600022945.0;23481866298.0;4479027633.0;4456249333.0;22778300.0;0.0;118475.0;11.1;7.9;1584864000.0;22333.0;;8945574356.0;460364970.0
2017-03-12T04:00:00+01:00;3;30402618000.0;1126654000.0;2174783953.0;31569514436.0;7774088245.0;23795426191.0;960598696.0;3943146314.0;4250296696.0;14641384486.0;4814231183.0;4791790667.0;22440516.0;0.0;118475.0;10.8;7.7;1952875000.0;22667.0;;8734686941.0;345896793.0
2017-03-12T06:30:00+01:00;3;31121657000.0;1027190000.0;2237264623.0;32168073983.0;7988659294.0;24179414689.0;903889605.0;4113236697.0;4181994612.0;14980293775.0;4660003257.0;4632558333.0;27444924.0;5208093.0;118475.0;10.5;7.4;1782438667.0;5243426.0;;8892548899.0;349131650.0
2017-03-12T09:00:00+01:00;3;34393581000.0;744134000.0;2526889968.0;35912340595.0;8092890047.0;27819450548.0;893497513.0;4389044644.0;4027147366.0;18509761026.0;5183207701.0;4643083667.0;540124034.0;517549551.0;118475.0;10.3;7.4;1458616000.0;840957884.0;;8986387560.0;393424137.0
2017-03-12T09:30:00+01:00;3;35313879000.0;599840000.0;2609922851.0;36891084441.0;8149508468.0;28741575973.0;895604752.0;4420741894.0;4112482582.0;19312746745.0;5190781442.0;4448979667.0;741801775.0;719203911.0;118475.0;10.4;7.6;1189029333.0;1112734244.0;;9045113220.0;403813150.0
2017-03-12T11:00:00+01:00;3;36697234000.0;493057000.0;2736031043.0;38663494858.0;8231004555.0;30432490303.0;902169433.0;4417387385.0;4130829372.0;20982104112.0;5601749114.0;4349322000.0;1252427114.0;1229671954.0;118475.0;10.9;8.2;881448333.0;1830993954.0;;9133173988.0;406400213.0
2017-03-12T14:00:00+01:00;3;34140780000.0;703918000.0;2504201925.0;36487459772.0;7981418367.0;28506041405.0;891561787.0;4141368866.0;3646146476.0;19826964276.0;5903079560.0;4610064667.0;1293014893.0;1270212649.0;118475.0;12.0;9.5;1097169000.0;1948429982.0;;8872980154.0;348279863.0
2017-03-12T16:30:00+01:00;3;30740175000.0;1003900000.0;2204063475.0;32586800479.0;7916669555.0;24670130924.0;933453857.0;4232261028.0;3564181140.0;15940234899.0;5358021768.0;4865210667.0;492811101.0;470302031.0;118475.0;11.9;9.7;1660753667.0;843373031.0;;8850123412.0;303432814.0
2017-03-12T19:00:00+01:00;3;40776776000.0;939027000.0;3116993472.0;41380660878.0;8133436881.0;33247223997.0;980930866.0;4533462722.0;4775257408.0;22957573001.0;5080262674.0;5040497000.0;39765674.0;17123011.0;118475.0;10.9;8.8;2186715667.0;17194011.0;;9114367747.0;420357323.0
2017-03-12T20:00:00+01:00;3;40294891000.0;1012442000.0;3071287987.0;41129750184.0;8146887495.0;32982862689.0;974273070.0;4403016210.0;4769409014.0;22836164396.0;5325696109.0;5302894667.0;22801442.0;0.0;118475.0;10.8;8.4;2429736000.0;32667.0;;9121160565.0;407106937.0
2017-03-13T01:00:00+01:00;3;36443456000.0;1033981000.0;2354703764.0;38113714799.0;8303255134.0;29810459665.0;1075128921.0;3938629265.0;4585315534.0;20211385944.0;5452034286.0;5428736000.0;23298286.0;0.0;118583.0;10.7;7.9;2577859667.0;26000.0;;9378384055.0;393090723.0
2017-03-13T02:30:00+01:00;3;34380450000.0;1068817000.0;2190685733.0;36106472829.0;8386490386.0;27719982443.0;1083751143.0;3937822834.0;4408963879.0;18289444587.0;5337514306.0;5314674000.0;22840306.0;0.0;118583.0;10.6;7.9;2474754667.0;26000.0;;9470241529.0;351988743.0
2017-03-13T06:30:00+01:00;3;41682416000.0;750839000.0;2796213797.0;42724205703.0;12394934934.0;30329270769.0;1665168812.0;5659587086.0;4712160729.0;18292354143.0;5001694804.0;4971826000.0;29868804.0;7119356.0;118583.0;10.2;7.5;2167854000.0;7196689.0;;14060103746.0;412852303.0
2017-03-13T10:30:00+01:00;3;44822159000.0;661904000.0;3077998563.0;46821129043.0;15037047191.0;31784081852.0;1980317567.0;7741982136.0;5919749807.0;16142032342.0;6170828357.0;5039857667.0;1130970690.0;1107809322.0;118583.0;10.6;8.1;1342799333.0;2022548989.0;;17017364758.0;431955750.0
2017-03-13T11:00:00+01:00;3;44435353000.0;685541000.0;3042587998.0;46702338114.0;15020440327.0;31681897787.0;1950375319.0;7630073706.0;5846734667.0;16254714095.0;6424054140.0;5141464333.0;1282589807.0;1259451613.0;118583.0;10.8;8.3;1314541333.0;2295840946.0;;16970815646.0;428940027.0
2017-03-13T18:00:00+01:00;3;40310654000.0;778557000.0;2677144037.0;41402864782.0;12770589147.0;28632275635.0;1631019299.0;6103947110.0;5068319175.0;15828990052.0;4933876133.0;4773127333.0;160748800.0;137815751.0;118583.0;11.7;9.2;1798070000.0;250143418.0;;14401608446.0;385964313.0
2017-03-13T18:30:00+01:00;3;43470493000.0;813746000.0;2955110808.0;44192114455.0;12654526028.0;31537588427.0;1650676858.0;6047376038.0;5297646332.0;18541889199.0;4914973857.0;4809027667.0;105946190.0;82921767.0;118583.0;11.5;9.0;1914309667.0;102124100.0;;14305202886.0;424495593.0
2017-03-13T19:00:00+01:00;3;46965667000.0;847937000.0;3277771318.0;47378222516.0;12599651277.0;34778571239.0;1639603609.0;5921652564.0;5458899876.0;21758415190.0;5003108397.0;4952147333.0;50961064.0;28027782.0;118583.0;11.3;8.8;2066817667.0;28304115.0;;14239254886.0;464844563.0
2017-03-14T04:30:00+01:00;3;36093515000.0;489610000.0;2326490317.0;36766022171.0;10956171514.0;25809850657.0;1487847039.0;4596978745.0;4647910603.0;15077114270.0;3860182019.0;3837500333.0;22681686.0;0.0;118583.0;10.0;7.8;998763667.0;27000.0;;12444018553.0;371574530.0
2017-03-14T06:00:00+01:00;3;42659242000.0;392989000.0;2882501528.0;42771208883.0;12735584782.0;30035624101.0;1810121837.0;5454628213.0;4987553149.0;17783320903.0;3811414929.0;3788779667.0;22635262.0;0.0;118583.0;9.7;7.6;970730000.0;27667.0;;14545706619.0;423957517.0
2017-03-14T08:00:00+01:00;3;48298101000.0;359885000.0;3404978288.0;48357386712.0;14829497680.0;33527889032.0;2149233351.0;7448499661.0;5558074402.0;18372081619.0;4289041980.0;4084738667.0;204303313.0;181324849.0;118583.0;9.4;7.5;915340667.0;505969516.0;;16978731031.0;464892980.0
2017-03-14T08:30:00+01:00;3;48151852000.0;376899000.0;3390902627.0;48570459394.0;15122612503.0;33447846891.0;2131356678.0;7896909361.0;5933586546.0;17485994305.0;4655496736.0;4265338667.0;390158069.0;366997296.0;118583.0;9.5;7.5;855073000.0;949144963.0;;17253969181.0;469087714.0
2017-03-14T11:00:00+01:00;3;44669436000.0;832595000.0;3063994022.0;46841387737.0;15083808247.0;31757579490.0;2014986171.0;7659691844.0;6466763889.0;15616137587.0;6502962512.0;5220367000.0;1282595512.0;1259754198.0;118583.0;10.6;8.4;761426333.0;2889181531.0;;17098794418.0;434421753.0
2017-03-14T14:30:00+01:00;3;39999801000.0;1084810000.0;2650503490.0;42843385838.0;14636220958.0;28207164880.0;1922987444.0;6967966530.0;5316957141.0;13999253764.0;6943331798.0;5722284000.0;1221047798.0;1198138231.0;118583.0;12.2;9.7;1158525333.0;2919281231.0;;16559208402.0;364433470.0
2017-03-14T16:30:00+01:00;3;38045434000.0;800085000.0;2485903397.0;40105408609.0;13871940286.0;26233468323.0;1899550009.0;6760842989.0;5354183908.0;12218891418.0;5696427973.0;5119251333.0;577176640.0;554243874.0;118583.0;12.3;9.8;1332698000.0;1485162874.0;;15771490295.0;350464966.0
2017-03-14T17:00:00+01:00;3;38184106000.0;697072000.0;2497418110.0;39934866559.0;13451825488.0;26483041071.0;1759358588.0;6545531143.0;5484547786.0;12693603554.0;5296341319.0;4889318667.0;407022652.0;383975418.0;118583.0;12.1;9.7;1354749000.0;1048001418.0;;15211184076.0;351090650.0
2017-03-14T21:00:00+01:00;3;42524067000.0;525671000.0;2870486551.0;43016679453.0;11154276684.0;31862402769.0;1427394328.0;4592914913.0;4927373023.0;20914720506.0;4293595435.0;4270160333.0;23435102.0;0.0;118583.0;10.6;8.4;1377681000.0;26333.0;;12581671012.0;404825430.0
2017-03-14T22:00:00+01:00;3;40855991000.0;621405000.0;2724185210.0;41520092115.0;10978273756.0;30541818359.0;1439017720.0;4408914916.0;4739905235.0;19953980487.0;4407527815.0;4383794333.0;23733482.0;0.0;118583.0;10.4;8.2;1491484000.0;25333.0;;12417291476.0;397836490.0
2017-03-15T01:00:00+01:00;3;38851340000.0;517993000.0;2553173550.0;39455345135.0;10521160927.0;28934184208.0;1335760081.0;3944518021.0;4633177072.0;19020729035.0;4073318430.0;4050591667.0;22726763.0;0.0;118683.0;10.3;8.1;1181026667.0;24667.0;;11856921008.0;398146744.0
2017-03-15T02:00:00+01:00;3;38104021000.0;479034000.0;2490765139.0;38692200331.0;10472515378.0;28219684953.0;1284544653.0;3773740098.0;4349043494.0;18812356707.0;3935077323.0;3912351000.0;22726323.0;0.0;118683.0;10.2;8.0;1054271000.0;24333.0;;11757060031.0;377098853.0
2017-03-15T02:30:00+01:00;3;36634496000.0;467097000.0;2370173578.0;37291786981.0;10457671570.0;26834115411.0;1331873700.0;3926410353.0;4399665908.0;17176165450.0;3859076856.0;3836509667.0;22567189.0;0.0;118683.0;10.2;8.0;976795000.0;21667.0;;11789545270.0;364515296.0
2017-03-15T07:00:00+01:00;3;44975887000.0;287675000.0;3092126038.0;44797922263.0;13649256896.0;31148665367.0;1961971955.0;5951369102.0;4612437863.0;18622886448.0;3626988424.0;3590499333.0;36489091.0;13830890.0;118683.0;9.8;7.5;751899333.0;32615223.0;;15611228851.0;425152123.0
2017-03-15T07:30:00+01:00;3;45977369000.0;277132000.0;3184917150.0;45870428167.0;14144544013.0;31725884154.0;1955259295.0;6537882140.0;4803004671.0;18429738048.0;3792985684.0;3672738333.0;120247351.0;97565874.0;118683.0;9.8;7.5;721632667.0;233225874.0;;16099803308.0;437877367.0
2017-03-15T08:00:00+01:00;3;46604539000.0;267107000.0;3243694085.0;46684173712.0;14648854326.0;32035319386.0;2099386653.0;7112582081.0;5285534464.0;17537816187.0;4029998420.0;3825887333.0;204111087.0;181338339.0;118683.0;9.9;7.5;646017667.0;543525339.0;;16748240979.0;439562623.0
2017-03-15T12:30:00+01:00;3;44061596000.0;913876000.0;3008557712.0;46498777754.0;14308489823.0;32190287931.0;1778112506.0;6135042759.0;5412050135.0;18865082531.0;6753171273.0;5307323000.0;1445848273.0;1423007453.0;118683.0;11.7;9.3;546403333.0;3369651453.0;;16086602329.0;393555806.0
2017-03-15T16:30:00+01:00;3;37481768000.0;562153000.0;2439357664.0;39216934229.0;13801334786.0;25415599443.0;1811121134.0;6469948303.0;5082054086.0;12052475920.0;5071153737.0;4493706333.0;577447404.0;554285110.0;118683.0;12.7;9.9;631048000.0;1616491443.0;;15612455920.0;334476843.0
2017-03-15T18:00:00+01:00;3;39695436000.0;292694000.0;2624541292.0;40298155837.0;12805811392.0;27492344445.0;1553153935.0;5811625408.0;5177025688.0;14950539414.0;3884990133.0;3723648667.0;161341466.0;137859118.0;118683.0;12.1;9.4;678813000.0;318001785.0;;14358965327.0;365035003.0
2017-03-15T18:30:00+01:00;3;42725349000.0;248938000.0;2888386114.0;42882643671.0;12691503399.0;30191140272.0;1568501058.0;5746416588.0;5375420011.0;17500802615.0;3696249830.0;3589660667.0;106589163.0;82947860.0;118683.0;11.9;9.2;687205667.0;113750193.0;;14260004457.0;401631044.0
2017-03-15T21:00:00+01:00;3;41868354000.0;423559000.0;2812542529.0;42315963994.0;11116097575.0;31199866419.0;1368069401.0;4427524922.0;4768243661.0;20636028435.0;4070376818.0;4046642667.0;23734151.0;0.0;118683.0;10.9;8.5;1170729667.0;27333.0;;12484166976.0;386665294.0
2017-03-16T05:30:00+01:00;3;37898079000.0;612875000.0;2473695219.0;38791575988.0;12047956833.0;26743619155.0;1560355871.0;4751878793.0;4527067396.0;15904317096.0;4360703628.0;4338136333.0;22567295.0;0.0;118683.0;9.9;7.9;1545546333.0;23667.0;;13608312704.0;380636420.0
2017-03-16T09:00:00+01:00;3;45141529000.0;517013000.0;3107382956.0;46513378323.0;15026005765.0;31487372558.0;1982248934.0;7462551922.0;5915861302.0;16126710399.0;5433483096.0;4857312667.0;576170429.0;553147221.0;118683.0;9.9;7.8;946046667.0;1658180221.0;;17008254699.0;437237816.0
2017-03-16T11:30:00+01:00;3;41557969000.0;885885000.0;2785310324.0;43911332589.0;14996618615.0;28914713974.0;1875426611.0;7015770493.0;5804134665.0;14219382205.0;6419986927.0;5054323333.0;1365663594.0;1342570325.0;118683.0;12.1;8.9;194489333.0;3442551325.0;;16872045226.0;395428014.0
2017-03-16T15:00:00+01:00;3;36537508000.0;808241000.0;2362313838.0;38841218864.0;14368090480.0;24473128384.0;1819040939.0;6640580634.0;4787343844.0;11226162969.0;5806217627.0;4712268000.0;1093949627.0;1070719983.0;118683.0;14.4;10.0;192528333.0;2892314316.0;;16187131419.0;331951924.0
2017-03-16T18:00:00+01:00;3;37191998000.0;220767000.0;2415590934.0;37685070559.0;12795576887.0;24889493672.0;1535056346.0;5644510448.0;4879345065.0;12830581813.0;3472041794.0;3310937333.0;161104461.0;137874456.0;118683.0;13.8;9.5;320321333.0;328100789.0;;14330633233.0;342611300.0
2017-03-16T19:30:00+01:00;3;44621029000.0;184289000.0;3059561509.0;44288256673.0;12302371664.0;31985885009.0;1562339979.0;5196681360.0;5130422235.0;20096441435.0;3343831182.0;3306493667.0;37337515.0;13832429.0;118683.0;12.7;9.0;450786333.0;14256762.0;;13864711643.0;432753000.0
2017-03-16T23:00:00+01:00;3;40635584000.0;406025000.0;2705125956.0;41215058910.0;10623541505.0;30591517405.0;1258465436.0;3702494765.0;4176251877.0;21454305327.0;4108277853.0;4084979333.0;23298520.0;0.0;118683.0;11.3;8.4;1232301667.0;27667.0;;11882006941.0;417651986.0
2017-03-16T23:30:00+01:00;3;40718533000.0;413633000.0;2712291356.0;41299986859.0;10538911232.0;30761075627.0;1291400923.0;3756200671.0;4369754633.0;21343719401.0;4125635935.0;4102886333.0;22749602.0;0.0;118683.0;11.3;8.4;1246940000.0;28000.0;;11830312155.0;418257720.0
2017-03-17T02:00:00+01:00;3;35169545000.0;651587000.0;2252765582.0;36348389294.0;10314385993.0;26034003301.0;1192826418.0;3508141999.0;4012871013.0;17320163870.0;4446034433.0;4422964000.0;23070433.0;0.0;118083.0;11.2;8.2;1596966667.0;26333.0;;11507212411.0;362837557.0
2017-03-17T02:30:00+01:00;3;33663961000.0;677678000.0;2135022637.0;34975997199.0;10305028121.0;24670969078.0;1225361019.0;3625304138.0;4043281598.0;15777022323.0;4462075814.0;4439211000.0;22864814.0;0.0;118083.0;11.1;8.2;1614447333.0;27667.0;;11530389140.0;337338977.0
2017-03-17T05:00:00+01:00;3;33458242000.0;591275000.0;2119164527.0;34649583041.0;11297066798.0;23352516243.0;1476240697.0;4308452965.0;4180294225.0;13387528356.0;4246674526.0;4224062667.0;22611859.0;0.0;118083.0;10.9;8.0;1413377667.0;24333.0;;12773307495.0;344893957.0
2017-03-17T05:30:00+01:00;3;34894347000.0;577246000.0;2231022763.0;35904392031.0;11795926860.0;24108465171.0;1470163695.0;4524285658.0;4194435666.0;13919580151.0;4174002404.0;4151413667.0;22588737.0;0.0;118083.0;10.9;8.0;1352269667.0;25333.0;;13266090555.0;355688610.0
2017-03-17T07:00:00+01:00;3;42142667000.0;606528000.0;2836714666.0;42615407198.0;13347467105.0;29267940093.0;1808482691.0;5614333060.0;4322047189.0;17523077154.0;4321853715.0;4285011000.0;36842715.0;13864077.0;118083.0;10.5;7.7;1462466333.0;36283410.0;;15155949796.0;405870850.0
2017-03-17T09:30:00+01:00;3;43419732000.0;483829000.0;2950542335.0;45061459377.0;14845739931.0;30215719446.0;1911764440.0;7365139978.0;5909888490.0;15028926538.0;5497479229.0;4718114667.0;779364562.0;756362438.0;118083.0;10.6;8.0;918324333.0;1758692105.0;;16757504371.0;421380516.0
2017-03-17T11:30:00+01:00;3;41666232000.0;1021548000.0;2794794685.0;44573126984.0;14631791457.0;29941335527.0;1824278965.0;6929491632.0;5918136296.0;15269428633.0;7118786046.0;5750050333.0;1368735713.0;1345642080.0;118083.0;11.5;9.0;1207088333.0;3097414413.0;;16456070422.0;395548377.0
2017-03-17T12:30:00+01:00;3;41329856000.0;1221419000.0;2765376648.0;44641555833.0;13852324589.0;30789231244.0;1695855841.0;6133332743.0;5334420069.0;17625622591.0;7669590631.0;6220097667.0;1449492964.0;1426421934.0;118083.0;12.0;9.5;1659371333.0;3219565267.0;;15548180430.0;371095150.0
2017-03-17T13:00:00+01:00;3;40127410000.0;1307366000.0;2661424489.0;43614157989.0;13813514484.0;29800643505.0;1692866310.0;6085825196.0;5073695701.0;16948256298.0;7821006618.0;6373114333.0;1447892285.0;1424843909.0;118083.0;12.3;9.8;1837739000.0;3199128576.0;;15506380794.0;365468140.0
